name,mitra_brand_name,location,link
Web Design & Programmer,Dinas Komunikasi Dan Informatika Kota Surabaya,Kota Surabaya,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/51665208-17b5-4d3f-9c08-9beb98e8a1e0/2f295c4a-f25c-11ee-af0a-42786e9b30fb
Software Developer,Dinas Komunikasi Dan Informatika Kota Surabaya,Kota Surabaya,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/51665208-17b5-4d3f-9c08-9beb98e8a1e0/b77c49d9-ecdf-11ee-bb69-32b7bdeb41bc
UI/UX Designer,CNN Indonesia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/6b1b47ca-6a3d-4809-80df-4f2b193c7622/04e25296-f242-11ee-af0a-42786e9b30fb
IT Intern,CNN Indonesia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/6b1b47ca-6a3d-4809-80df-4f2b193c7622/c4698f25-f19c-11ee-bf75-32cfa9fc582e
News Developer (Reporter),CNN Indonesia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/6b1b47ca-6a3d-4809-80df-4f2b193c7622/c6ce4a26-f1aa-11ee-bf75-32cfa9fc582e
Data Administration Sales,Dibimbing.id,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/6cf7381d-d7bb-4095-b0db-3d7e5e858e28/109a1104-f816-11ee-b72a-0643309c1117
Quality Assurance,Dibimbing.id,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/6cf7381d-d7bb-4095-b0db-3d7e5e858e28/53b97a24-f820-11ee-9129-da28f9df4d8d
Product Manager IT,Dibimbing.id,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/6cf7381d-d7bb-4095-b0db-3d7e5e858e28/843c6e67-f828-11ee-af0a-42786e9b30fb
UI/UX Design,Dibimbing.id,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/6cf7381d-d7bb-4095-b0db-3d7e5e858e28/d258135b-f829-11ee-b72a-0643309c1117
IT Staff,Dibimbing.id,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/6cf7381d-d7bb-4095-b0db-3d7e5e858e28/a0761d39-f89a-11ee-af0a-42786e9b30fb
SERA - Mobile Developer,Astra,Kota Jakarta Utara,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/a531be91-fd7d-11ee-865e-fae64678b8c1
SERA - Visit Application (TRAC),Astra,Kota Jakarta Utara,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/c3e5619a-fd80-11ee-865e-fae64678b8c1
SERA - Cyber Security Operation,Astra,Kota Jakarta Utara,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/233c4fcc-fd5b-11ee-8a41-f67d68bd6616
SERA - System Analyst ,Astra,Kota Jakarta Utara,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/a7b566b3-fd7c-11ee-865e-fae64678b8c1
SERA - QA Engineer,Astra,Kota Jakarta Utara,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/b233c18a-fd7a-11ee-8a41-f67d68bd6616
SERA - Backend Developer,Astra,Kota Jakarta Utara,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/73daeaa9-fd79-11ee-865e-fae64678b8c1
SERA - Frontend Developer ,Astra,Kota Jakarta Utara,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/9ab4b536-fd78-11ee-84e0-aec6af48002b
SERA - Cyber Security Engineering,Astra,Kota Jakarta Utara,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/18f50379-fd5c-11ee-8a41-f67d68bd6616
SERA – Data Analyst ,Astra,Kota Jakarta Utara,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/b43e4abb-fd66-11ee-865e-fae64678b8c1
TSO - Data Intelligence Analyst,Astra,Kota Jakarta Utara,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/67c4ca9c-fba8-11ee-828e-bacafdd728b8
AIHO - ESG Data Management ,Astra,Kota Jakarta Utara,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/aff8e054-fdac-11ee-865e-fae64678b8c1
FIF - CRM Data Mining Support,Astra,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/b301064a-fd3a-11ee-8a41-f67d68bd6616
ADM-Digitalization Internship Program (CIT_Corp.Information Technology),Astra,Kota Jakarta Utara,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/49c8ae5e-f2f7-11ee-9129-da28f9df4d8d
MODA – System Analyst Intern ,Astra,Kota Jakarta Timur,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/1e425fc1-f330-11ee-af0a-42786e9b30fb
Asuransi Astra - UI/UX Designer,Astra,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/3665847b-f318-11ee-bf75-32cfa9fc582e
FIF - Compliance Data Analyst,Astra,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/1ecb5e90-fd37-11ee-865e-fae64678b8c1
FIF - Data Analyst,Astra,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/916b47fd-fdfe-11ee-865e-fae64678b8c1
FIF – Backend Java Spring Boot ,Astra,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/6aae82be-fe06-11ee-a349-de6f0c5e4f4c
Plant Development Program (Data Scientist),Astra,Kota Jakarta Timur,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/85c024d9-fd91-11ee-9648-aa9bf47860c9
TAM - Lexus Network Development Intern,Astra,Kota Jakarta Utara,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/99975309-fc91-11ee-b3c3-42bfe4d30846
TAM - Big Data Management,Astra,Kota Jakarta Utara,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/abda4e63-fc96-11ee-b3c3-42bfe4d30846
TAM - Toyota Network Development Intern,Astra,Kota Jakarta Utara,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/54f9b13f-fc97-11ee-be48-1676ae1015eb
ADM – Database and Publication Project,Astra,Kota Jakarta Utara,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/1ccd1fa8-f300-11ee-af0a-42786e9b30fb
TSO - Outlet Data Banking Analyst,Astra,Kota Jakarta Utara,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/78834ebc-fb9c-11ee-8418-a2b4dbc792e0
UDAMI – Process and System Analyst Intern,Astra,Kota Jakarta Utara,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/e28b8780-fb26-11ee-82ee-42fdda477ac9
ADMO - UX Researcher Intern,Astra,Kota Jakarta Utara,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/e87870b4-f349-11ee-af0a-42786e9b30fb
AHM – Data Science Analyst,Astra,Kota Jakarta Utara,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/cdb99f49-f95e-11ee-8418-a2b4dbc792e0
AHM – People Network Development Analyst,Astra,Kota Jakarta Utara,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/5b9f10b5-f95b-11ee-8418-a2b4dbc792e0
AOP - Web Developer,Astra,Kota Jakarta Utara,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/3b9bff5d-fbce-11ee-ae59-1295b2c39143
TSO - Network Development Analyst,Astra,Kota Jakarta Utara,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/030cb37c-fb9e-11ee-a854-46a12dc2336a
SERA – Operation & System Control Developer,Astra,Kota Jakarta Timur,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/168772c0-fd2f-11ee-9fea-06679b4bd1c5
SERA - UX Researcher (IBID),Astra,Kota Jakarta Timur,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/dce0299d-fd30-11ee-9fea-06679b4bd1c5
FIF – Data Analyst Internship ,Astra,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/6e3fe54e-fe0a-11ee-8a41-f67d68bd6616
ADM – Digitalization Database Record / Operational Bank Data,Astra,Kab. Karawang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/0f04a8d0-f318-11ee-af0a-42786e9b30fb
AHM – Software Engineer,Astra,Kota Jakarta Utara,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/f613fac8-f972-11ee-8418-a2b4dbc792e0
IAMI - Network and Partnership Management,Astra,Kota Jakarta Utara,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/49c3061b-f43c-11ee-af0a-42786e9b30fb
ADMO - Data Engineer Intern,Astra,Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/a9e539f9-f348-11ee-af0a-42786e9b30fb
MODA – IT Governance & Security Intern ,Astra,Kota Jakarta Timur,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/66fb88b0-f32e-11ee-af0a-42786e9b30fb
Commercial Data & Operation Intern,Lazada,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/aed64ced-1c3e-40f4-8c92-3fae1469cbc4/641d08df-fc9c-11ee-be48-1676ae1015eb
SERA - Data Engineer ,Astra,Kota Jakarta Utara,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/99db0aad-fd60-11ee-9648-aa9bf47860c9
SERA – Artificial Intelligence Engineer ,Astra,Kota Jakarta Utara,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/653ecba5-fd63-11ee-865e-fae64678b8c1
AIHO – Corporate Management System Intern,Astra,Kota Jakarta Utara,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/bdaadcce-fda4-11ee-9648-aa9bf47860c9
AIHO - PDCA & System Management,Astra,Kota Jakarta Utara,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/f54ac95f-fdfc-11ee-9648-aa9bf47860c9
Data Analyst Intern,Lazada,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/aed64ced-1c3e-40f4-8c92-3fae1469cbc4/865b7b94-f639-11ee-bf75-32cfa9fc582e
"Data Analyst Intern (Goro, Kelapa Gading)",Lazada,Kota Jakarta Utara,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/aed64ced-1c3e-40f4-8c92-3fae1469cbc4/abb6b131-fd62-11ee-9648-aa9bf47860c9
"Performance and Data Analyst Intern (Goro, Kelapa Gading)",Lazada,Kota Jakarta Utara,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/aed64ced-1c3e-40f4-8c92-3fae1469cbc4/577683b6-fa24-11ee-9129-da28f9df4d8d
Intern - Mobile & AI Programmer (HQ Serpong),Asia Pulp & Paper Sinar Mas,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/d2235aac-8aea-43f8-a976-a96dda694fd5/7ff7cf07-fd2c-11ee-be48-1676ae1015eb
Intern - IT Web Programmer (HQ Thamrin),Asia Pulp & Paper Sinar Mas,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/d2235aac-8aea-43f8-a976-a96dda694fd5/bd4a19ee-fd2b-11ee-9fea-06679b4bd1c5
Intern - Management System (Mill Tangerang),Asia Pulp & Paper Sinar Mas,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/d2235aac-8aea-43f8-a976-a96dda694fd5/55fe8b03-fe73-11ee-bcd1-e26d212b611d
Intern - Web Programmer (HQ Thamrin),Asia Pulp & Paper Sinar Mas,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/d2235aac-8aea-43f8-a976-a96dda694fd5/f3e5868c-fe57-11ee-ac63-7e456e52b7d0
Intern - QA Assurance Tech (HQ Thamrin),Asia Pulp & Paper Sinar Mas,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/d2235aac-8aea-43f8-a976-a96dda694fd5/baaeb933-fe55-11ee-9733-ca7bef2c0196
Intern - UI/UX (HQ Thamrin),Asia Pulp & Paper Sinar Mas,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/d2235aac-8aea-43f8-a976-a96dda694fd5/2b4e8f74-fe54-11ee-9733-ca7bef2c0196
SERA - Cloud DevOps Engineer ,Astra,Kota Jakarta Utara,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/31c4ffd3-fd6a-11ee-898b-b6ab8475905a
SERA - System Administrator ,Astra,Kota Jakarta Utara,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/e3a8716c-fd6b-11ee-9648-aa9bf47860c9
SERA – Network Engineer ,Astra,Kota Jakarta Utara,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/904f2e08-fd71-11ee-9648-aa9bf47860c9
Intern - Master Data Governance (HQ Serpong),Asia Pulp & Paper Sinar Mas,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/d2235aac-8aea-43f8-a976-a96dda694fd5/f3e3bd94-fe2c-11ee-ac63-7e456e52b7d0
Intern - IT Human Resource (HQ Serpong),Asia Pulp & Paper Sinar Mas,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/d2235aac-8aea-43f8-a976-a96dda694fd5/07993a13-fd2b-11ee-877d-ee833f3bb5c3
Intern - IT Finance Accounting Technical (HQ Serpong),Asia Pulp & Paper Sinar Mas,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/d2235aac-8aea-43f8-a976-a96dda694fd5/bc57424f-fd29-11ee-be48-1676ae1015eb
Intern - IT Finance Accounting Project (HQ Serpong),Asia Pulp & Paper Sinar Mas,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/d2235aac-8aea-43f8-a976-a96dda694fd5/0323a4c2-fd26-11ee-9fea-06679b4bd1c5
TSO - System Development & Configuration Analyst,Astra,Kota Jakarta Utara,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9dc50f6d-2e34-4b22-85ef-e01e696c2b10/28c0f2c0-fba3-11ee-8418-a2b4dbc792e0
Game Developer,Sebangku Games,Kab. Sleman,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a79ed31b-6180-41a7-87ce-9727630f5361/843526a7-0395-11ef-a276-e6833c09b5ca
UI/UX Designer,Sebangku Games,Kab. Sleman,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a79ed31b-6180-41a7-87ce-9727630f5361/18d022db-03c9-11ef-883f-0ead411fa680
Full Stack Developer,Sebangku Games,Kab. Sleman,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a79ed31b-6180-41a7-87ce-9727630f5361/8711372c-03c8-11ef-9fe6-f68a6aa2e15f
IT QA,Sebangku Games,Kab. Sleman,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a79ed31b-6180-41a7-87ce-9727630f5361/74a166e9-03d1-11ef-9814-365cbe0dc6a4
DevOps,Sebangku Games,Kab. Sleman,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a79ed31b-6180-41a7-87ce-9727630f5361/bb75a4c8-03d2-11ef-9b3e-022ae5f04a49
Full Stack Developer,Sebangku Games,Kab. Sleman,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a79ed31b-6180-41a7-87ce-9727630f5361/4f5e1b2f-03ce-11ef-8839-36f764739585
Mobile App Developer,Sebangku Games,Kab. Sleman,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a79ed31b-6180-41a7-87ce-9727630f5361/baa8e6aa-03ce-11ef-8839-36f764739585
UI/UX Designer,Sebangku Games,Kab. Sleman,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a79ed31b-6180-41a7-87ce-9727630f5361/1ae8ebcd-03cf-11ef-aabb-d2b161fa8253
Full Stack Web Developer,Sebangku Games,Kab. Sleman,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a79ed31b-6180-41a7-87ce-9727630f5361/a1376f5e-038b-11ef-a8fb-022033fdbe37
Vidio - Content Curation & Programming,Vidio,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/8bb8fd87-8e0e-41b8-bcc4-a924fbae04f9/5b030804-fbe0-11ee-877d-ee833f3bb5c3
Vidio - Sports Programming,Vidio,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/8bb8fd87-8e0e-41b8-bcc4-a924fbae04f9/ec03c039-fbe2-11ee-877d-ee833f3bb5c3
Programmer Engineer - Manuf,Pupuk Kaltim,Kota Bontang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/0074d377-fe93-4f4f-95bb-62090925c89d/1d22e366-fad0-11ee-bf75-32cfa9fc582e
Super Fantasy - Data Support Officer,Vidio,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/8bb8fd87-8e0e-41b8-bcc4-a924fbae04f9/72b5379e-fafc-11ee-9129-da28f9df4d8d
Live & Go - Data Analyst,Vidio,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/8bb8fd87-8e0e-41b8-bcc4-a924fbae04f9/4dacfcdd-fafd-11ee-82ee-42fdda477ac9
Staf Pengembangan Data - Adkor,Pupuk Kaltim,Kota Bontang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/0074d377-fe93-4f4f-95bb-62090925c89d/73b3aa90-f2f0-11ee-af0a-42786e9b30fb
Web Developer,Infinite Learning,Kota Batam,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/863c3409-8b4e-4c96-9edd-71ee61e9fc41/553c989c-e0f6-11ee-83dc-4642b0dc758f
Information System Management Service,Infinite Learning,Kota Batam,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/863c3409-8b4e-4c96-9edd-71ee61e9fc41/efd49a48-e0f6-11ee-8d6d-fe85c7b3fe0e
Mobile Developer : Technical Writer,Infinite Learning,Kota Batam,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/863c3409-8b4e-4c96-9edd-71ee61e9fc41/9f8574e2-e1be-11ee-8e49-cad5ce3670d2
Mobile Developer : Asisten Mentoring Tecnical,Infinite Learning,Kota Batam,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/863c3409-8b4e-4c96-9edd-71ee61e9fc41/16edb2a7-e5d0-11ee-826e-82a549dac64f
Mobile Developer : Technical Researcher,Infinite Learning,Kota Batam,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/863c3409-8b4e-4c96-9edd-71ee61e9fc41/ce8f6978-e5d2-11ee-ac27-32063028c0d6
Game Developer,Infinite Learning,Kota Batam,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/863c3409-8b4e-4c96-9edd-71ee61e9fc41/2818062e-f1a0-11ee-af0a-42786e9b30fb
Data Support,PT. AEON INDONESIA,Kab. Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/aca44337-020b-460d-b69c-cd586f6297bc/67a3a09f-f0c3-11ee-8773-32b7bdeb41bc
UX Writer,AwanTunai,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/ba85027b-fa9f-4d16-be43-b38041f7ed3c/6f2df5a0-f0a0-11ee-92bb-b27cd062ba27
IT Support,AwanTunai,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/ba85027b-fa9f-4d16-be43-b38041f7ed3c/59518ad4-f313-11ee-af0a-42786e9b30fb
Data Analyst,AwanTunai,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/ba85027b-fa9f-4d16-be43-b38041f7ed3c/970c380d-fc82-11ee-b3c3-42bfe4d30846
Quality Assurance Risk Supplier,AwanTunai,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/ba85027b-fa9f-4d16-be43-b38041f7ed3c/3db6a453-f09d-11ee-9c51-1aff99471513
Data Scientist,AwanTunai,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/ba85027b-fa9f-4d16-be43-b38041f7ed3c/d68381b7-f099-11ee-92bb-b27cd062ba27
IT Infrastructure Engineer Staff,Trans Retail Indonesia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/0ec1e3dd-b754-435e-9308-8b77ce0dc15b/a5cfd9e3-f0cf-11ee-92bb-b27cd062ba27
FMCG Merchandise  Data Staff,Trans Retail Indonesia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/0ec1e3dd-b754-435e-9308-8b77ce0dc15b/5bd917c6-f0c5-11ee-92bb-b27cd062ba27
IT Application Staff,Trans Retail Indonesia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/0ec1e3dd-b754-435e-9308-8b77ce0dc15b/46d5cd7c-f0c6-11ee-9c51-1aff99471513
"Pengembang Aplikasi, Pengelola Data dan Informasi",LLDikti Wilayah III,Kota Jakarta Timur,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/43203935-7d8e-4d4e-96e4-35c8e607427f/f5d78198-03a6-11ef-ba61-12a364f8d885
Analisis Data Pendidik Perguruan Tinggi,LLDikti Wilayah III,Kota Jakarta Timur,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/43203935-7d8e-4d4e-96e4-35c8e607427f/4d49287e-0431-11ef-8839-36f764739585
Pengolah Data Penjaminan Mutu (Internship),LLDikti Wilayah III,Kota Jakarta Timur,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/43203935-7d8e-4d4e-96e4-35c8e607427f/ea01786f-0434-11ef-8839-36f764739585
Analisis Pengelolaan Data dan Informasi,LLDikti Wilayah III,Kota Jakarta Timur,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/43203935-7d8e-4d4e-96e4-35c8e607427f/0e0fa41d-039d-11ef-a288-3abe9dfb402b
Pengelola Data Kerja Sama Perguruan Tinggi,LLDikti Wilayah III,Kota Jakarta Timur,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/43203935-7d8e-4d4e-96e4-35c8e607427f/01f03f8a-042d-11ef-866a-ca0bbc909a4f
Data Analyst,Telkom,Kota Bandung,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/95c5cbf2-68be-4146-9fef-f891db857f3b/eeb0f590-fc9d-11ee-b3c3-42bfe4d30846
Full Stack Developer,Telkom,Kota Jakarta Barat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/95c5cbf2-68be-4146-9fef-f891db857f3b/0e35fc51-fd40-11ee-865e-fae64678b8c1
UI/UX Designer,Telkom,Kota Jakarta Barat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/95c5cbf2-68be-4146-9fef-f891db857f3b/c00c4f1f-fd3f-11ee-9648-aa9bf47860c9
Data Processing and Visualization,Telkom,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/95c5cbf2-68be-4146-9fef-f891db857f3b/75b35f99-0118-11ef-9ec6-c2d2860922d6
